order_item_id,order_id,product_id,quantity,unit_price,discount_percent,transaction_type,quantity_abs,revenue
OI001775,O000148,P00226,4,25578.69,12.0,PURCHASE,4,90036.98879999999
OI001776,O000637,P00046,3,11041.93,28.8,PURCHASE,3,23585.56248
OI001777,O000750,P00159,4,7858.24,14.0,PURCHASE,4,27032.3456
OI001778,O000420,P00274,2,9603.72,4.1,PURCHASE,2,18419.93496
OI001779,O000685,P00488,2,29607.28,20.4,PURCHASE,2,47134.78976
OI001780,O000397,P00479,3,23516.83,38.1,PURCHASE,3,43670.75331
OI001781,O000079,P00490,5,26527.84,16.4,PURCHASE,5,110886.37120000002
OI001782,O000277,P00405,5,14065.74,3.2,PURCHASE,5,68078.1816
OI001783,O000213,P00186,1,29251.52,4.4,PURCHASE,1,27964.45312
OI001784,O000495,P00155,2,9464.89,10.9,PURCHASE,2,16866.433979999998
OI001785,O000744,P00215,4,28429.48,6.0,PURCHASE,4,106894.84479999999
OI001786,O000259,P00310,3,7777.66,31.4,PURCHASE,3,16006.42428
OI001787,O000708,P00142,3,2729.45,4.9,PURCHASE,3,7787.120849999999
OI001788,O000793,P00101,5,15982.77,100.0,PURCHASE,5,0.0
OI001789,O000231,P00173,5,15063.24,34.6,PURCHASE,5,49256.79479999999
OI001790,O000541,P00265,3,12651.29,0.9,PURCHASE,3,37612.28517
OI001791,O000793,P00010,3,24515.1,39.7,PURCHASE,3,44347.815899999994
OI001792,O000380,P00160,2,8441.08,32.1,PURCHASE,2,11462.986640000001
OI001793,O000122,P00363,4,18377.89,38.0,PURCHASE,4,45577.167199999996
OI001794,O000246,P00255,2,21926.43,34.9,PURCHASE,2,28548.211860000003
OI001795,O000208,P00084,1,6129.17,23.8,PURCHASE,1,4670.42754
OI001796,O000619,P00468,1,24246.87,1.3,PURCHASE,1,23931.660689999997
OI001797,O000487,P00417,1,22531.35,19.9,PURCHASE,1,18047.61135
OI001798,O000781,P00334,5,23442.16,4.2,PURCHASE,5,112287.9464
OI001799,O000160,P00390,3,18543.49,30.1,PURCHASE,3,38885.69853
OI001800,O000101,P00298,3,19120.36,32.9,PURCHASE,3,38489.284680000004
